cat,date,fcst
well-129,2049-06-01,1300.4516602920937
well-129,2049-07-01,1254.8421131337525
well-129,2049-08-01,1312.1617603492493
well-129,2049-09-01,1310.977173554755
well-129,2049-10-01,1306.8197159450651
well-129,2049-11-01,1306.530539246411
well-129,2049-12-01,1308.320812449264
well-129,2050-01-01,1309.1318141394431
well-13,2048-02-01,1458.0892330441698
well-13,2048-03-01,1458.0892330441698
well-13,2048-04-01,1463.1853131856194
well-13,2048-05-01,1470.5612684202729
well-13,2048-06-01,1470.5009218381147
well-13,2048-07-01,1469.1570470921679
well-13,2048-08-01,1470.3155871623894
well-13,2048-09-01,1463.2436541999564
well-13,2048-10-01,1463.2764954197414
well-13,2048-11-01,1469.0967005100097
well-13,2048-12-01,1470.3155871623894
well-13,2049-01-01,1470.3759337445476
well-13,2049-02-01,1463.2436541999564
well-13,2049-03-01,1464.5330775309076
well-13,2049-04-01,1470.8545355569654
well-13,2049-05-01,1463.3368420018992
well-13,2049-06-01,1463.382174572962
well-13,2049-07-01,1462.792076421963
well-13,2049-08-01,1455.5676500035888
well-13,2049-09-01,1451.3450063880134
well-13,2049-10-01,1464.1165221405586
well-13,2049-11-01,1462.4957537701112
well-13,2049-12-01,1440.9640446674405
well-13,2050-01-01,1446.6619141649373
well-130,2048-02-01,1050.6895136131177
well-130,2048-03-01,1049.5145098962396
well-130,2048-04-01,1047.0194441226106
well-130,2048-05-01,1052.7408844920074
well-130,2048-06-01,1058.3016660977614
well-130,2048-07-01,1058.5571716228255
well-130,2048-08-01,1060.726568676529
well-130,2048-09-01,1055.6687331396035
well-130,2048-10-01,1075.9207977782164
well-130,2048-11-01,1071.0193137777358
well-130,2048-12-01,1073.8092615078506
well-130,2049-01-01,1071.0193137777358
well-130,2049-02-01,1066.6741755764494
well-130,2049-03-01,1066.4462758075083
well-130,2049-04-01,1081.7999960560348
well-130,2049-05-01,1078.8094237778173
well-130,2049-06-01,1085.1457138849303
well-130,2049-07-01,1091.4202703652247
well-130,2049-08-01,1090.676718278308
well-130,2049-09-01,1080.0933326084764
well-130,2049-10-01,1063.3390980799322
well-130,2049-11-01,1085.4224014683168
well-130,2049-12-01,1069.741967072773
well-130,2050-01-01,1070.336138502247
well-131,2048-02-01,549.5136639649763
well-131,2048-03-01,549.4803292124577
well-131,2048-04-01,541.1353829812178
well-131,2048-05-01,541.9073511864331
well-131,2048-06-01,543.9674622179627
well-131,2048-07-01,545.4941508215061
well-131,2048-08-01,543.6403998205524
well-131,2048-09-01,543.8062398740205
well-131,2048-10-01,543.6936754752323
well-131,2048-11-01,539.1744674265261
well-131,2048-12-01,540.5805554085765
well-131,2049-01-01,530.4692582477354
well-131,2049-02-01,524.1392406955327
well-131,2049-03-01,489.5525511008552
well-131,2049-04-01,431.4396202604414
well-131,2049-05-01,420.3578764809144
well-131,2049-06-01,395.47554449154524
well-131,2049-07-01,402.64605503828074
well-131,2049-08-01,405.6418413631285
well-131,2049-09-01,398.98851559032323
well-131,2049-10-01,407.20980289047907
well-131,2049-11-01,408.70164228669876
well-131,2049-12-01,400.2237116772541
well-131,2050-01-01,402.6821445893762
well-132,2048-02-01,670.2877053258694
well-132,2048-03-01,668.1802794798675
well-132,2048-04-01,665.6783677081357
well-132,2048-05-01,667.9483849884703
well-132,2048-06-01,662.6578810584956
well-132,2048-07-01,655.1745886305798
well-132,2048-08-01,651.4630674605717
well-132,2048-09-01,639.7270912196286
well-132,2048-10-01,641.1890309739409
well-132,2048-11-01,639.8207026797352
well-132,2048-12-01,639.9713313622949
well-132,2049-01-01,634.9872687292217
well-132,2049-02-01,635.8619989990337
well-132,2049-03-01,627.1949022872863
well-132,2049-04-01,614.2035282455454
well-132,2049-05-01,633.5593202098931
well-132,2049-06-01,635.3955397014867
well-132,2049-07-01,635.3955397014867
well-132,2049-08-01,635.3955397014867
well-132,2049-09-01,634.9361853949866
well-132,2049-10-01,634.1868861722684
well-132,2049-11-01,640.3607797565941
well-132,2049-12-01,636.0545256214034
well-132,2050-01-01,636.0882269866993
well-133,2048-02-01,671.4604681959747
well-133,2048-03-01,684.8078560860707
well-133,2048-04-01,687.0162560372803
well-133,2048-05-01,665.6882630449865
well-133,2048-06-01,645.19713399504
well-133,2048-07-01,646.033624545775
well-133,2048-08-01,650.6137991545033
well-133,2048-09-01,619.9596376872471
well-133,2048-10-01,585.7684907026469
well-133,2048-11-01,569.2704556457302
well-133,2048-12-01,560.3622307308242
well-133,2049-01-01,548.4981235272624
well-133,2049-02-01,529.4170719410055
well-133,2049-03-01,542.3011896482806
well-133,2049-04-01,540.9928002560614
well-133,2049-05-01,517.9293827650766
well-133,2049-06-01,517.2292808003715
well-133,2049-07-01,515.0492687491604
well-133,2049-08-01,498.4896186665521
well-133,2049-09-01,519.9638901731363
well-133,2049-10-01,506.16063162155496
well-133,2049-11-01,502.3351812773363
well-133,2049-12-01,497.9546399628144
well-133,2050-01-01,497.9546399628144
well-134,2048-02-01,85.41680156017404
well-134,2048-03-01,85.41680156017404
well-134,2048-04-01,85.41680156017404
well-134,2048-05-01,85.41680156017404
well-134,2048-06-01,85.41680156017404
well-134,2048-07-01,72.18901887434599
well-134,2048-08-01,72.18901887434599
well-134,2048-09-01,72.18901887434599
well-134,2048-10-01,72.57287604202774
well-134,2048-11-01,71.09701542338668
well-134,2048-12-01,71.09701542338668
well-134,2049-01-01,71.09701542338668
well-134,2049-02-01,70.35627111178347
well-134,2049-03-01,69.94410939969846
well-134,2049-04-01,69.62525897523064
well-134,2049-05-01,63.50543963563503
well-134,2049-06-01,59.83935570567684
well-134,2049-07-01,61.140053680606755
well-134,2049-08-01,65.6779603563544
well-134,2049-09-01,71.9406173054488
well-134,2049-10-01,70.03803314959495
well-134,2049-11-01,70.78956457941172
well-134,2049-12-01,69.64630376422149
well-134,2050-01-01,68.45228344478916
well-135,2048-02-01,771.0738519978632
well-135,2048-03-01,768.1735867075604
well-135,2048-04-01,755.2448975171251
well-135,2048-05-01,750.854759212691
well-135,2048-06-01,693.5209381842649
well-135,2048-07-01,679.5757269087311
well-135,2048-08-01,683.2682802927445
well-135,2048-09-01,669.236068634695
well-135,2048-10-01,656.1251388690652
well-135,2048-11-01,645.4323654287033
well-135,2048-12-01,640.7148481582633
well-135,2049-01-01,637.2724553006168
well-135,2049-02-01,641.2738014830608
well-135,2049-03-01,632.2431930368516
well-135,2049-04-01,619.7819932573068
well-135,2049-05-01,615.1802338466175
well-135,2049-06-01,596.7206525614486
well-135,2049-07-01,567.1721227401599
well-135,2049-08-01,563.9103463623379
well-135,2049-09-01,572.2184019756317
well-135,2049-10-01,573.0011429699894
well-135,2049-11-01,570.4334993967107
well-135,2049-12-01,559.1211759914564
well-135,2050-01-01,555.7066744572195
well-136,2048-02-01,1475.822014757956
well-136,2048-03-01,1473.2409196379604
well-136,2048-04-01,1471.555181940811
well-136,2048-05-01,1470.0129675045273
well-136,2048-06-01,1467.9460179131343
well-136,2048-07-01,1498.5511738299042
well-136,2048-08-01,1477.796684845176
well-136,2048-09-01,1462.3896422985242
well-136,2048-10-01,1497.6231464247837
well-136,2048-11-01,1503.7724618458792
well-136,2048-12-01,1500.866208202654
well-136,2049-01-01,1529.8219550889978
well-136,2049-02-01,1552.767459435108
well-136,2049-03-01,1549.493095792643
well-136,2049-04-01,1611.948158566067
well-136,2049-05-01,1604.7787942612033
well-136,2049-06-01,1631.3111925603866
well-136,2049-07-01,1629.9033263170577
well-136,2049-08-01,1631.607198245752
well-136,2049-09-01,1624.4585602285604
well-136,2049-10-01,1647.0588894282582
well-136,2049-11-01,1637.3766567343837
well-136,2049-12-01,1636.3438015769834
well-136,2050-01-01,1636.3438015769834
well-137,2048-02-01,907.576952384216
well-137,2048-03-01,907.576952384216
well-137,2048-04-01,902.0250378990569
well-137,2048-05-01,902.0250378990569
well-137,2048-06-01,880.8054713411308
well-137,2048-07-01,888.8981727986153
well-137,2048-08-01,875.8421835536188
well-137,2048-09-01,878.4645170125947
well-137,2048-10-01,876.7407513110794
well-137,2048-11-01,876.4307741900756
well-137,2048-12-01,873.1903878009083
well-137,2049-01-01,886.8677895126815
well-137,2049-02-01,885.7194729299327
well-137,2049-03-01,903.5032382101195
well-137,2049-04-01,913.6124237223077
well-137,2049-05-01,926.6112271966041
well-137,2049-06-01,938.1256928404199
well-137,2049-07-01,934.3835020214976
well-137,2049-08-01,926.326838036845
well-137,2049-09-01,929.3226138513362
well-137,2049-10-01,929.8617412833751
well-137,2049-11-01,923.9621416348002
well-137,2049-12-01,930.2903499921698
well-137,2050-01-01,928.688033484707
well-138,2048-02-01,517.4169890758365
well-138,2048-03-01,535.1954879824116
well-138,2048-04-01,525.3768295953047
well-138,2048-05-01,530.0219617938459
well-138,2048-06-01,522.8203146361883
well-138,2048-07-01,525.2615616074402
well-138,2048-08-01,518.8201080301592
well-138,2048-09-01,518.6944991258013
well-138,2048-10-01,517.804005040216
well-138,2048-11-01,513.6231983241469
well-138,2048-12-01,511.1334811839676
well-138,2049-01-01,493.1525967630054
well-138,2049-02-01,487.7755094435408
well-138,2049-03-01,492.78200467400603
well-138,2049-04-01,496.1005520304897
well-138,2049-05-01,499.01018477305166
well-138,2049-06-01,502.95909922685024
well-138,2049-07-01,502.56705788571134
well-138,2049-08-01,508.6935673846452
well-138,2049-09-01,514.8279105181438
well-138,2049-10-01,483.80978921081606
well-138,2049-11-01,524.2821451035259
well-138,2049-12-01,560.3596205918853
well-138,2050-01-01,556.7580678118039
well-139,2048-02-01,848.1011292578461
well-139,2048-03-01,844.8973629420931
well-139,2048-04-01,837.7590362146794
well-139,2048-05-01,824.4633193590932
well-139,2048-06-01,828.7988690974853
well-139,2048-07-01,830.7987658715342
well-139,2048-08-01,828.1823668725053
well-139,2048-09-01,828.8707352079005
well-139,2048-10-01,818.4685198167424
well-139,2048-11-01,818.5153874939886
well-139,2048-12-01,812.6066037597066
well-139,2049-01-01,813.0543564960076
well-139,2049-02-01,815.5507777778927
well-139,2049-03-01,796.5166327307123
well-139,2049-04-01,812.9608830203223
well-139,2049-05-01,789.890743036267
well-139,2049-06-01,814.2222313295031
well-139,2049-07-01,814.4456987857202
well-139,2049-08-01,819.12509246364
well-139,2049-09-01,848.2493555666757
well-139,2049-10-01,842.4807491133326
well-139,2049-11-01,857.7246278853758
well-139,2049-12-01,849.1950563373963
well-139,2050-01-01,847.8344971965975
well-14,2048-02-01,1028.8924990896548
well-14,2048-03-01,1031.399190906703
well-14,2048-04-01,1025.5827627873427
well-14,2048-05-01,1041.078797624919
well-14,2048-06-01,1024.5190832993171
well-14,2048-07-01,1042.139043250404
well-14,2048-08-01,1048.0309090117123
well-14,2048-09-01,1043.6846118452925
well-14,2048-10-01,1045.7361656775959
well-14,2048-11-01,1043.8051933683507
well-14,2048-12-01,1042.476214935384
well-14,2049-01-01,1060.2250449053065
well-14,2049-02-01,1041.2013121296657
well-14,2049-03-01,1042.4478605805386
well-14,2049-04-01,1055.2117241627586
well-14,2049-05-01,1060.6525348423875
well-14,2049-06-01,1064.5294771819335
well-14,2049-07-01,1061.612364752973
well-14,2049-08-01,1064.900273994896
well-14,2049-09-01,1068.9711684219783
well-14,2049-10-01,1066.604379669678
well-14,2049-11-01,1075.432298958111
well-14,2049-12-01,1073.6294355243658
well-14,2050-01-01,1074.5989176971011
well-140,2048-02-01,807.9079827758665
well-140,2048-03-01,814.5388415346251
well-140,2048-04-01,819.8940757005013
well-140,2048-05-01,819.8940757005013
well-140,2048-06-01,821.7902842791278
well-140,2048-07-01,824.2019998475984
well-140,2048-08-01,838.564827269891
well-140,2048-09-01,852.9052918803806
well-140,2048-10-01,843.1794883668351
well-140,2048-11-01,847.2841339454719
well-140,2048-12-01,855.510440540065
well-140,2049-01-01,871.4500386917566
well-140,2049-02-01,888.651259729307
well-140,2049-03-01,887.3749350470451
well-140,2049-04-01,892.4653147942328
well-140,2049-05-01,899.1063988681558
well-140,2049-06-01,904.7801598773538
well-140,2049-07-01,902.0702288031775
well-140,2049-08-01,902.395530112106
well-140,2049-09-01,901.1906072328469
well-140,2049-10-01,903.1447796663304
well-140,2049-11-01,901.778429601422
well-140,2049-12-01,913.7670555264501
well-140,2050-01-01,913.4053070830143
well-141,2048-02-01,1376.8596507290192
well-141,2048-03-01,1375.6125369518238
well-141,2048-04-01,1369.4023665777145
well-141,2048-05-01,1368.0976239002105
well-141,2048-06-01,1364.6956086700302
well-141,2048-07-01,1371.9386852235098
well-141,2048-08-01,1375.6650523658416
well-141,2048-09-01,1380.9902900957202
well-141,2048-10-01,1362.7559399141962
well-141,2048-11-01,1365.1354666246878
well-141,2048-12-01,1362.1370622242985
well-141,2049-01-01,1357.565488475183
well-141,2049-02-01,1362.8427272435051
well-141,2049-03-01,1439.3882356019903
well-141,2049-04-01,1470.8207903008852
well-141,2049-05-01,1488.2394703846808
well-141,2049-06-01,1492.5624463033287
well-141,2049-07-01,1470.6917816762211
well-141,2049-08-01,1471.8973255111239
well-141,2049-09-01,1477.733158585146
well-141,2049-10-01,1500.59742147083
well-141,2049-11-01,1479.0677919309605
well-141,2049-12-01,1496.6715718854011
well-141,2050-01-01,1497.643943921391
well-142,2048-02-01,865.7052320673631
well-142,2048-03-01,885.2839152535265
well-142,2048-04-01,884.4746961373652
well-142,2048-05-01,889.5125569898026
well-142,2048-06-01,885.1829214645653
well-142,2048-07-01,877.3386909519664
well-142,2048-08-01,881.1847256796894
well-142,2048-09-01,880.9128658489068
well-142,2048-10-01,879.0905642773611
well-142,2048-11-01,878.3503114975954
well-142,2048-12-01,860.5571801878601
well-142,2049-01-01,855.6752869759991
well-142,2049-02-01,852.9389739461756
well-142,2049-03-01,829.1937863912269
well-142,2049-04-01,852.7383064310623
well-142,2049-05-01,856.671530546822
well-142,2049-06-01,856.7739976727529
well-142,2049-07-01,871.5278104355847
well-142,2049-08-01,856.2840213566219
well-142,2049-09-01,871.1148891550157
well-142,2049-10-01,872.693603511321
well-142,2049-11-01,886.9374556714164
well-142,2049-12-01,874.1616268539784
well-142,2050-01-01,872.4343432012153
well-143,2048-02-01,632.9192147930733
well-143,2048-03-01,639.9225850798126
well-143,2048-04-01,638.9563341252364
well-143,2048-05-01,642.6114728287653
well-143,2048-06-01,635.6337695181921
well-143,2048-07-01,633.5270611305002
well-143,2048-08-01,624.2745122287336
well-143,2048-09-01,629.1214383978395
well-143,2048-10-01,633.7813022870639
well-143,2048-11-01,641.15922794139
well-143,2048-12-01,651.0619069526978
well-143,2049-01-01,654.2050155640308
well-143,2049-02-01,654.7517840633642
well-143,2049-03-01,666.5917442872411
well-143,2049-04-01,672.1212724412202
well-143,2049-05-01,658.6710760752447
well-143,2049-06-01,656.864731660831
well-143,2049-07-01,662.4492112666754
well-143,2049-08-01,657.2035807554033
well-143,2049-09-01,662.4492112666754
well-143,2049-10-01,660.0123330522683
well-143,2049-11-01,655.8343442550067
well-143,2049-12-01,630.0836916730464
well-143,2050-01-01,624.9405720313978
well-144,2048-02-01,498.58971081490694
well-144,2048-03-01,510.7874063311605
well-144,2048-04-01,508.6332826079375
well-144,2048-05-01,515.2973824265777
well-144,2048-06-01,519.4218981075397
well-144,2048-07-01,512.8183400089597
well-144,2048-08-01,507.0929875989052
well-144,2048-09-01,507.59005102947833
well-144,2048-10-01,521.1237670124294
well-144,2048-11-01,528.5744799786638
well-144,2048-12-01,527.575627300975
well-144,2049-01-01,528.7769864713495
well-144,2049-02-01,528.5897263157862
well-144,2049-03-01,529.1080170534213
well-144,2049-04-01,530.3767561649382
well-144,2049-05-01,525.1965559673365
well-144,2049-06-01,533.102455603102
well-144,2049-07-01,527.729133612327
well-144,2049-08-01,532.4621743222601
well-144,2049-09-01,551.6423783974878
well-144,2049-10-01,576.8285418676095
well-144,2049-11-01,582.0180292081335
well-144,2049-12-01,584.4152566139479
well-144,2050-01-01,585.2262583041266
well-145,2048-02-01,397.659184391627
well-145,2048-03-01,399.49811696625346
well-145,2048-04-01,399.9088402253096
well-145,2048-05-01,394.1294799963487
well-145,2048-06-01,398.47629269583643
well-145,2048-07-01,397.19327452707347
well-145,2048-08-01,392.40527128533
well-145,2048-09-01,392.26769581554714
well-145,2048-10-01,395.0594451441064
well-145,2048-11-01,398.87906527239653
well-145,2048-12-01,399.59548386385285
well-145,2049-01-01,396.42793851715334
well-145,2049-02-01,397.50978294635576
well-145,2049-03-01,399.34723590786444
well-145,2049-04-01,400.07516806959524
well-145,2049-05-01,399.47171989304405
well-145,2049-06-01,399.44168960725364
well-145,2049-07-01,405.9141981503305
well-145,2049-08-01,405.10329983093135
well-145,2049-09-01,405.9141981503305
well-145,2049-10-01,406.65416632720866
well-145,2049-11-01,409.8974406209024
well-145,2049-12-01,406.5836252116084
well-145,2050-01-01,405.4813083523258
well-146,2048-02-01,590.3819379582828
well-146,2048-03-01,587.4701689737515
well-146,2048-04-01,583.394722892401
well-146,2048-05-01,581.2055162212769
well-146,2048-06-01,571.2151184701445
well-146,2048-07-01,567.9585577243336
well-146,2048-08-01,556.7665767914807
well-146,2048-09-01,551.5386830420282
well-146,2048-10-01,558.9675983828955
well-146,2048-11-01,553.9330459781883
well-146,2048-12-01,572.2727866375359
well-146,2049-01-01,568.8528376713148
well-146,2049-02-01,558.4525918989048
well-146,2049-03-01,564.4879764152699
well-146,2049-04-01,555.5082760377172
well-146,2049-05-01,538.2942068226583
well-146,2049-06-01,544.2685659422115
well-146,2049-07-01,529.264583642802
well-146,2049-08-01,537.5318163336372
well-146,2049-09-01,538.2548289370937
well-146,2049-10-01,568.979890863382
well-146,2049-11-01,543.3082982914798
well-146,2049-12-01,530.4395707164294
well-146,2050-01-01,532.1419545243579
well-147,2048-02-01,1261.5305077732246
well-147,2048-03-01,1255.7278822584346
well-147,2048-04-01,1252.6537302351505
well-147,2048-05-01,1254.728411206179
well-147,2048-06-01,1257.0837933354853
well-147,2048-07-01,1254.728411206179
well-147,2048-08-01,1255.420580108714
well-147,2048-09-01,1254.2372471791352
well-147,2048-10-01,1247.1955955040032
well-147,2048-11-01,1247.8128018538498
well-147,2048-12-01,1247.8121806605438
well-147,2049-01-01,1266.383779414012
well-147,2049-02-01,1268.2867937666401
well-147,2049-03-01,1268.1815316344669
well-147,2049-04-01,1268.9285373478529
well-147,2049-05-01,1281.1053514362925
well-147,2049-06-01,1285.089684205289
well-147,2049-07-01,1285.7314277865016
well-147,2049-08-01,1246.10317630877
well-147,2049-09-01,1287.246679575869
well-147,2049-10-01,1293.4947168378874
well-147,2049-11-01,1312.2069415366248
well-147,2049-12-01,1322.9465974748687
well-147,2050-01-01,1322.3275000928588
well-148,2048-02-01,1217.4062980757492
well-148,2048-03-01,1218.2822813221508
well-148,2048-04-01,1217.957859505929
well-148,2048-05-01,1221.9983584160448
well-148,2048-06-01,1223.0915347682242
well-148,2048-07-01,1220.9461381237372
well-148,2048-08-01,1219.754535895884
well-148,2048-09-01,1219.7504110855791
well-148,2048-10-01,1211.9238384016219
well-148,2048-11-01,1214.9264857361102
well-148,2048-12-01,1227.891324131256
well-148,2049-01-01,1222.5303625156919
well-148,2049-02-01,1237.8470268801661
well-148,2049-03-01,1228.4740010036858
well-148,2049-04-01,1237.8470268801661
well-148,2049-05-01,1244.8118155599932
well-148,2049-06-01,1244.8118155599932
well-148,2049-07-01,1245.5588212733792
well-148,2049-08-01,1250.4286468713717
well-148,2049-09-01,1237.8018354297278
well-148,2049-10-01,1259.8085573579224
well-148,2049-11-01,1244.0643543526794
well-148,2049-12-01,1246.2865808333154
well-148,2050-01-01,1246.2865808333154
well-149,2048-02-01,286.77480826311427
well-149,2048-03-01,284.2062753102245
well-149,2048-04-01,286.4481690320302
well-149,2048-05-01,286.10156733173795
well-149,2048-06-01,293.0381684113516
well-149,2048-07-01,293.0381684113516
well-149,2048-08-01,293.5650013024014
well-149,2048-09-01,299.5930489157134
well-149,2048-10-01,302.5426774680264
well-149,2048-11-01,300.1519110913733
well-149,2048-12-01,310.17323040012053
well-149,2049-01-01,308.9084147099713
well-149,2049-02-01,314.18168366397214
well-149,2049-03-01,313.69803312355583
well-149,2049-04-01,314.8588740510542
well-149,2049-05-01,319.6505335969412
well-149,2049-06-01,319.6544417114863
well-149,2049-07-01,318.7129639646552
well-149,2049-08-01,314.5200987497447
well-149,2049-09-01,313.4142667743915
well-149,2049-10-01,314.1392299544979
well-149,2049-11-01,314.04585100572507
well-149,2049-12-01,310.2170740708743
well-149,2050-01-01,309.0079784880524
well-15,2048-02-01,825.2598361061814
well-15,2048-03-01,825.2598361061814
well-15,2048-04-01,825.0569435906802
well-15,2048-05-01,836.2076930074029
well-15,2048-06-01,835.1819589323773
well-15,2048-07-01,838.6812535466734
well-15,2048-08-01,846.3154155107011
well-15,2048-09-01,848.0260356748697
well-15,2048-10-01,847.6946463919617
well-15,2048-11-01,834.6918457950259
well-15,2048-12-01,846.5449093247965
well-15,2049-01-01,850.449981789873
well-15,2049-02-01,872.1868971587365
well-15,2049-03-01,836.6665114296943
well-15,2049-04-01,849.2520725560208
well-15,2049-05-01,845.2559513602314
well-15,2049-06-01,847.5466714590827
well-15,2049-07-01,882.714038321523
well-15,2049-08-01,874.6976106004578
well-15,2049-09-01,909.4564226669454
well-15,2049-10-01,945.0640472199597
well-15,2049-11-01,938.5863397612904
well-15,2049-12-01,962.3883234345427
well-15,2050-01-01,959.3235830469799
well-150,2048-02-01,714.3024059974582
well-150,2048-03-01,732.0776289944063
well-150,2048-04-01,738.4146651839671
well-150,2048-05-01,747.5300446678705
well-150,2048-06-01,755.8224274840674
well-150,2048-07-01,755.9652955020525
well-150,2048-08-01,755.0260872470475
well-150,2048-09-01,768.5802446124245
well-150,2048-10-01,768.9398725247864
well-150,2048-11-01,771.7935385985355
well-150,2048-12-01,778.7684717830134
well-150,2049-01-01,780.2164683898369
well-150,2049-02-01,786.2626409231665
well-150,2049-03-01,794.2194260195964
well-150,2049-04-01,813.6072271259319
well-150,2049-05-01,805.0313928734297
well-150,2049-06-01,829.8551449965089
well-150,2049-07-01,887.4522468418703
well-150,2049-08-01,895.9801432117564
well-150,2049-09-01,907.4729860592873
well-150,2049-10-01,920.7096484417974
well-150,2049-11-01,920.4259544150727
well-150,2049-12-01,910.4214615735152
well-150,2050-01-01,910.4638827254719
well-151,2048-02-01,703.2712542977379
well-151,2048-03-01,696.4853475368845
well-151,2048-04-01,654.3380159347212
well-151,2048-05-01,646.2317161797794
well-151,2048-06-01,633.7597661310347
well-151,2048-07-01,629.026187628861
well-151,2048-08-01,632.2718367520375
well-151,2048-09-01,640.4679924332686
well-151,2048-10-01,648.1071133696416
well-151,2048-11-01,643.7311640185394
well-151,2048-12-01,641.8892067393247
well-151,2049-01-01,633.4431241930769
well-151,2049-02-01,621.4756905459518
well-151,2049-03-01,611.3237657222627
well-151,2049-04-01,610.8650493542091
well-151,2049-05-01,595.3961689919423
well-151,2049-06-01,582.103191617927
well-151,2049-07-01,578.1779383335972
well-151,2049-08-01,576.3600546658315
well-151,2049-09-01,589.5811049813161
well-151,2049-10-01,577.2909223483819
well-151,2049-11-01,526.0125747341951
well-151,2049-12-01,533.1199186664664
well-151,2050-01-01,531.5083049713973
well-152,2048-02-01,835.8034084467502
well-152,2048-03-01,833.0247489338502
well-152,2048-04-01,808.7897901614284
well-152,2048-05-01,804.8257793354211
well-152,2048-06-01,794.9351559034652
well-152,2048-07-01,794.1952296740834
well-152,2048-08-01,793.8548594973073
well-152,2048-09-01,791.4870304171701
well-152,2048-10-01,793.2416962466965
well-152,2048-11-01,781.7646332102759
well-152,2048-12-01,795.4534492678177
well-152,2049-01-01,796.7395178367535
well-152,2049-02-01,796.3948023562525
well-152,2049-03-01,783.8389843334625
well-152,2049-04-01,792.3822262903989
well-152,2049-05-01,790.4595086084473
well-152,2049-06-01,796.0987114112453
well-152,2049-07-01,795.1575364395493
well-152,2049-08-01,798.6689957768392
well-152,2049-09-01,797.4923313940233
well-152,2049-10-01,797.1583147778872
well-152,2049-11-01,796.6150086167041
well-152,2049-12-01,772.691717806797
well-152,2050-01-01,769.7774890893508
well-153,2048-02-01,521.4140370889932
well-153,2048-03-01,536.1157724486984
well-153,2048-04-01,545.0815986086247
well-153,2048-05-01,545.0815986086247
well-153,2048-06-01,540.2144633096532
well-153,2048-07-01,545.2592142584867
well-153,2048-08-01,537.388006887257
well-153,2048-09-01,534.0023645336009
well-153,2048-10-01,529.113370487851
well-153,2048-11-01,528.1791669957552
well-153,2048-12-01,527.5229993647567
well-153,2049-01-01,526.54063087548
well-153,2049-02-01,534.0823814394366
well-153,2049-03-01,534.3019694910804
well-153,2049-04-01,534.7681800825367
well-153,2049-05-01,543.9977648720244
well-153,2049-06-01,546.5051159386126
well-153,2049-07-01,526.7485040965308
well-153,2049-08-01,545.9569039932022
well-153,2049-09-01,571.8844807980826
well-153,2049-10-01,576.0965076225783
well-153,2049-11-01,581.7109373501715
well-153,2049-12-01,591.1173781838281
well-153,2050-01-01,587.9464753509839
well-154,2048-02-01,1078.9189720258196
well-154,2048-03-01,1077.1610377034515
well-154,2048-04-01,1091.3513165779486
well-154,2048-05-01,1098.1245685954032
well-154,2048-06-01,1093.8443768883797
well-154,2048-07-01,1093.8443768883797
well-154,2048-08-01,1118.4239159850881
well-154,2048-09-01,1118.6360059982853
well-154,2048-10-01,1123.076902397006
well-154,2048-11-01,1129.250573141444
well-154,2048-12-01,1128.9647148732265
well-154,2049-01-01,1148.6694189465707
well-154,2049-02-01,1130.997228914559
well-154,2049-03-01,1155.6470040960526
well-154,2049-04-01,1135.9163604918508
well-154,2049-05-01,1148.6567693589232
well-154,2049-06-01,1122.0707563073715
well-154,2049-07-01,1105.865214226677
well-154,2049-08-01,1124.5833488496505
well-154,2049-09-01,1144.7247595919932
well-154,2049-10-01,1144.7247595919932
well-154,2049-11-01,1141.9080267721313
well-154,2049-12-01,1138.2076999629592
well-154,2050-01-01,1150.5466028276148
well-155,2048-02-01,1507.6395237873933
well-155,2048-03-01,1507.6395237873933
well-155,2048-04-01,1512.2102054164523
well-155,2048-05-01,1536.0972763780455
well-155,2048-06-01,1536.9436581912905
well-155,2048-07-01,1536.9436581912905
well-155,2048-08-01,1534.1565522769356
well-155,2048-09-01,1537.4596542710533
well-155,2048-10-01,1537.4596542710533
well-155,2048-11-01,1537.4596542710533
well-155,2048-12-01,1541.161793310314
well-155,2049-01-01,1532.7599616147086
well-155,2049-02-01,1532.7599616147086
well-155,2049-03-01,1552.3010644771036
well-155,2049-04-01,1555.9284704709642
well-155,2049-05-01,1550.872338656606
well-155,2049-06-01,1552.6623142715916
well-155,2049-07-01,1550.6419048333662
well-155,2049-08-01,1579.6972590711973
well-155,2049-09-01,1580.045739989067
well-155,2049-10-01,1610.9277881489033
well-155,2049-11-01,1633.607556881121
well-155,2049-12-01,1634.9311578794568
well-155,2050-01-01,1636.3438015769834
well-156,2048-02-01,1047.8502670833768
well-156,2048-03-01,1042.7265797822533
well-156,2048-04-01,1047.1269648809468
well-156,2048-05-01,1036.845510859304
well-156,2048-06-01,1008.6106851993254
well-156,2048-07-01,1007.9367333695848
well-156,2048-08-01,1007.2970689900985
well-156,2048-09-01,968.6058771972073
well-156,2048-10-01,962.8491527861312
well-156,2048-11-01,955.3935250496842
well-156,2048-12-01,936.7171472077126
well-156,2049-01-01,935.6665423228998
well-156,2049-02-01,919.2182499513892
well-156,2049-03-01,908.1184661646187
well-156,2049-04-01,919.5428823757202
well-156,2049-05-01,908.096059364752
well-156,2049-06-01,902.6894132248698
well-156,2049-07-01,878.801344168982
well-156,2049-08-01,881.3833798580135
well-156,2049-09-01,882.8797367778036
well-156,2049-10-01,910.1838195703957
well-156,2049-11-01,883.3590299042098
well-156,2049-12-01,880.5098560255256
well-156,2050-01-01,881.5102289872291
