cat,date,fcst
well-116,2049-09-01,804.06
well-116,2049-10-01,796.06
well-116,2049-11-01,807.45
well-116,2049-12-01,806.15
well-116,2050-01-01,800.62
well-117,2048-02-01,847.75
well-117,2048-03-01,855.21
well-117,2048-04-01,857.36
well-117,2048-05-01,863.4
well-117,2048-06-01,858.7
well-117,2048-07-01,876.24
well-117,2048-08-01,894.39
well-117,2048-09-01,895.58
well-117,2048-10-01,897.87
well-117,2048-11-01,902.1
well-117,2048-12-01,913.65
well-117,2049-01-01,931.94
well-117,2049-02-01,940.15
well-117,2049-03-01,948.23
well-117,2049-04-01,948.23
well-117,2049-05-01,948.64
well-117,2049-06-01,933.84
well-117,2049-07-01,936.44
well-117,2049-08-01,944.09
well-117,2049-09-01,947.26
well-117,2049-10-01,940.18
well-117,2049-11-01,950.32
well-117,2049-12-01,947.24
well-117,2050-01-01,945.56
well-118,2048-02-01,362.44
well-118,2048-03-01,361.02
well-118,2048-04-01,361.02
well-118,2048-05-01,360.67
well-118,2048-06-01,360.84
well-118,2048-07-01,360.66
well-118,2048-08-01,362.37
well-118,2048-09-01,363.72
well-118,2048-10-01,371.21
well-118,2048-11-01,375.81
well-118,2048-12-01,377.53
well-118,2049-01-01,379.88
well-118,2049-02-01,383.12
well-118,2049-03-01,383.21
well-118,2049-04-01,392.31
well-118,2049-05-01,397.11
well-118,2049-06-01,396.61
well-118,2049-07-01,399.48
well-118,2049-08-01,399.45
well-118,2049-09-01,403.75
well-118,2049-10-01,403.27
well-118,2049-11-01,403.3
well-118,2049-12-01,399.55
well-118,2050-01-01,398.48
well-119,2048-02-01,887.0
well-119,2048-03-01,888.29
well-119,2048-04-01,883.38
well-119,2048-05-01,905.76
well-119,2048-06-01,900.94
well-119,2048-07-01,903.01
well-119,2048-08-01,906.19
well-119,2048-09-01,912.92
well-119,2048-10-01,925.88
well-119,2048-11-01,932.32
well-119,2048-12-01,943.94
well-119,2049-01-01,944.18
well-119,2049-02-01,947.2
well-119,2049-03-01,946.35
well-119,2049-04-01,942.22
well-119,2049-05-01,940.26
well-119,2049-06-01,942.49
well-119,2049-07-01,940.85
well-119,2049-08-01,943.36
well-119,2049-09-01,943.45
well-119,2049-10-01,939.19
well-119,2049-11-01,909.39
well-119,2049-12-01,922.37
well-119,2050-01-01,921.67
well-12,2048-02-01,2386.57
well-12,2048-03-01,2386.28
well-12,2048-04-01,2387.59
well-12,2048-05-01,2414.2
well-12,2048-06-01,2423.91
well-12,2048-07-01,2426.14
well-12,2048-08-01,2424.95
well-12,2048-09-01,2424.95
well-12,2048-10-01,2424.92
well-12,2048-11-01,2430.4
well-12,2048-12-01,2430.4
well-12,2049-01-01,2432.8
well-12,2049-02-01,2430.4
well-12,2049-03-01,2438.59
well-12,2049-04-01,2432.8
well-12,2049-05-01,2424.95
well-12,2049-06-01,2420.79
well-12,2049-07-01,2420.79
well-12,2049-08-01,2472.38
well-12,2049-09-01,2496.33
well-12,2049-10-01,2501.64
well-12,2049-11-01,2523.12
well-12,2049-12-01,2543.82
well-12,2050-01-01,2545.36
well-120,2048-02-01,635.4
well-120,2048-03-01,644.91
well-120,2048-04-01,645.26
well-120,2048-05-01,652.2
well-120,2048-06-01,652.2
well-120,2048-07-01,652.78
well-120,2048-08-01,651.03
well-120,2048-09-01,653.7
well-120,2048-10-01,660.94
well-120,2048-11-01,667.11
well-120,2048-12-01,672.17
well-120,2049-01-01,683.63
well-120,2049-02-01,691.3
well-120,2049-03-01,694.78
well-120,2049-04-01,695.45
well-120,2049-05-01,704.41
well-120,2049-06-01,694.79
well-120,2049-07-01,709.26
well-120,2049-08-01,716.6
well-120,2049-09-01,715.97
well-120,2049-10-01,716.47
well-120,2049-11-01,710.22
well-120,2049-12-01,702.95
well-120,2050-01-01,702.95
well-121,2048-02-01,826.16
well-121,2048-03-01,824.72
well-121,2048-04-01,829.04
well-121,2048-05-01,829.54
well-121,2048-06-01,839.21
well-121,2048-07-01,834.38
well-121,2048-08-01,838.38
well-121,2048-09-01,843.55
well-121,2048-10-01,859.61
well-121,2048-11-01,900.21
well-121,2048-12-01,900.49
well-121,2049-01-01,900.15
well-121,2049-02-01,900.91
well-121,2049-03-01,887.66
well-121,2049-04-01,900.57
well-121,2049-05-01,909.47
well-121,2049-06-01,898.46
well-121,2049-07-01,916.18
well-121,2049-08-01,920.76
well-121,2049-09-01,919.66
well-121,2049-10-01,905.97
well-121,2049-11-01,918.98
well-121,2049-12-01,910.18
well-121,2050-01-01,910.79
well-122,2048-02-01,413.33
well-122,2048-03-01,410.33
well-122,2048-04-01,410.08
well-122,2048-05-01,411.04
well-122,2048-06-01,419.31
well-122,2048-07-01,416.09
well-122,2048-08-01,416.01
well-122,2048-09-01,415.55
well-122,2048-10-01,420.28
well-122,2048-11-01,427.38
well-122,2048-12-01,430.15
well-122,2049-01-01,435.11
well-122,2049-02-01,438.26
well-122,2049-03-01,437.74
well-122,2049-04-01,437.78
well-122,2049-05-01,434.98
well-122,2049-06-01,435.78
well-122,2049-07-01,437.09
well-122,2049-08-01,439.64
well-122,2049-09-01,439.67
well-122,2049-10-01,439.57
well-122,2049-11-01,439.58
well-122,2049-12-01,436.54
well-122,2050-01-01,436.54
well-123,2048-02-01,503.24
well-123,2048-03-01,480.06
well-123,2048-04-01,479.99
well-123,2048-05-01,498.17
well-123,2048-06-01,490.17
well-123,2048-07-01,492.66
well-123,2048-08-01,505.44
well-123,2048-09-01,498.93
well-123,2048-10-01,487.86
well-123,2048-11-01,491.43
well-123,2048-12-01,516.9
well-123,2049-01-01,522.45
well-123,2049-02-01,521.58
well-123,2049-03-01,524.62
well-123,2049-04-01,523.77
well-123,2049-05-01,531.57
well-123,2049-06-01,534.76
well-123,2049-07-01,529.02
well-123,2049-08-01,549.47
well-123,2049-09-01,549.28
well-123,2049-10-01,549.5
well-123,2049-11-01,549.28
well-123,2049-12-01,547.82
well-123,2050-01-01,547.82
well-124,2048-02-01,741.09
well-124,2048-03-01,737.51
well-124,2048-04-01,736.48
well-124,2048-05-01,736.15
well-124,2048-06-01,732.95
well-124,2048-07-01,737.56
well-124,2048-08-01,752.57
well-124,2048-09-01,751.81
well-124,2048-10-01,753.64
well-124,2048-11-01,753.77
well-124,2048-12-01,756.14
well-124,2049-01-01,755.49
well-124,2049-02-01,767.16
well-124,2049-03-01,761.55
well-124,2049-04-01,761.53
well-124,2049-05-01,759.2
well-124,2049-06-01,764.78
well-124,2049-07-01,765.46
well-124,2049-08-01,766.31
well-124,2049-09-01,768.21
well-124,2049-10-01,762.94
well-124,2049-11-01,755.26
well-124,2049-12-01,743.06
well-124,2050-01-01,742.89
well-125,2048-02-01,1289.11
well-125,2048-03-01,1287.35
well-125,2048-04-01,1289.11
well-125,2048-05-01,1298.63
well-125,2048-06-01,1297.08
well-125,2048-07-01,1299.36
well-125,2048-08-01,1304.83
well-125,2048-09-01,1306.1
well-125,2048-10-01,1308.03
well-125,2048-11-01,1308.72
well-125,2048-12-01,1315.56
well-125,2049-01-01,1317.7
well-125,2049-02-01,1313.66
well-125,2049-03-01,1323.06
well-125,2049-04-01,1311.12
well-125,2049-05-01,1315.9
well-125,2049-06-01,1302.22
well-125,2049-07-01,1318.95
well-125,2049-08-01,1314.16
well-125,2049-09-01,1312.9
well-125,2049-10-01,1325.56
well-125,2049-11-01,1323.73
well-125,2049-12-01,1335.48
well-125,2050-01-01,1335.33
well-126,2048-02-01,307.9
well-126,2048-03-01,312.9
well-126,2048-04-01,312.42
well-126,2048-05-01,310.48
well-126,2048-06-01,317.44
well-126,2048-07-01,320.55
well-126,2048-08-01,319.98
well-126,2048-09-01,323.53
well-126,2048-10-01,330.41
well-126,2048-11-01,329.38
well-126,2048-12-01,328.43
well-126,2049-01-01,328.84
well-126,2049-02-01,328.47
well-126,2049-03-01,332.86
well-126,2049-04-01,337.93
well-126,2049-05-01,342.89
well-126,2049-06-01,344.44
well-126,2049-07-01,346.79
well-126,2049-08-01,346.44
well-126,2049-09-01,346.6
well-126,2049-10-01,355.01
well-126,2049-11-01,359.11
well-126,2049-12-01,364.74
well-126,2050-01-01,363.13
well-127,2048-02-01,1000.19
well-127,2048-03-01,1000.19
well-127,2048-04-01,1005.36
well-127,2048-05-01,996.33
well-127,2048-06-01,991.84
well-127,2048-07-01,984.48
well-127,2048-08-01,977.38
well-127,2048-09-01,999.63
well-127,2048-10-01,1000.55
well-127,2048-11-01,1024.46
well-127,2048-12-01,1037.27
well-127,2049-01-01,1072.42
well-127,2049-02-01,1073.34
well-127,2049-03-01,1075.64
well-127,2049-04-01,1076.21
well-127,2049-05-01,1099.5
well-127,2049-06-01,1115.78
well-127,2049-07-01,1112.74
well-127,2049-08-01,1110.8
well-127,2049-09-01,1111.03
well-127,2049-10-01,1110.68
well-127,2049-11-01,1140.33
well-127,2049-12-01,1152.7
well-127,2050-01-01,1165.76
well-128,2048-02-01,438.97
well-128,2048-03-01,440.3
well-128,2048-04-01,435.05
well-128,2048-05-01,436.02
well-128,2048-06-01,416.12
well-128,2048-07-01,415.04
well-128,2048-08-01,415.28
well-128,2048-09-01,412.45
well-128,2048-10-01,404.98
well-128,2048-11-01,400.15
well-128,2048-12-01,397.55
well-128,2049-01-01,389.3
well-128,2049-02-01,375.28
well-128,2049-03-01,367.14
well-128,2049-04-01,340.1
well-128,2049-05-01,347.43
well-128,2049-06-01,345.57
well-128,2049-07-01,332.64
well-128,2049-08-01,329.14
well-128,2049-09-01,333.02
well-128,2049-10-01,351.84
well-128,2049-11-01,351.71
well-128,2049-12-01,349.59
well-128,2050-01-01,349.59
well-129,2048-02-01,1187.93
well-129,2048-03-01,1187.34
well-129,2048-04-01,1179.49
well-129,2048-05-01,1185.8
well-129,2048-06-01,1194.49
well-129,2048-07-01,1192.94
well-129,2048-08-01,1211.73
well-129,2048-09-01,1213.39
well-129,2048-10-01,1224.79
well-129,2048-11-01,1228.47
well-129,2048-12-01,1231.61
well-129,2049-01-01,1223.67
well-129,2049-02-01,1241.17
well-129,2049-03-01,1248.55
well-129,2049-04-01,1250.4
well-129,2049-05-01,1255.54
well-129,2049-06-01,1261.73
well-129,2049-07-01,1217.48
well-129,2049-08-01,1273.09
well-129,2049-09-01,1271.94
well-129,2049-10-01,1267.91
well-129,2049-11-01,1267.63
well-129,2049-12-01,1269.37
well-129,2050-01-01,1270.15
well-13,2048-02-01,1414.68
well-13,2048-03-01,1414.68
well-13,2048-04-01,1419.62
well-13,2048-05-01,1426.77
well-13,2048-06-01,1426.71
well-13,2048-07-01,1425.41
well-13,2048-08-01,1426.54
well-13,2048-09-01,1419.67
well-13,2048-10-01,1419.71
well-13,2048-11-01,1425.35
well-13,2048-12-01,1426.54
well-13,2049-01-01,1426.6
well-13,2049-02-01,1419.67
well-13,2049-03-01,1420.93
well-13,2049-04-01,1427.06
well-13,2049-05-01,1419.77
well-13,2049-06-01,1419.81
well-13,2049-07-01,1419.24
well-13,2049-08-01,1412.22
well-13,2049-09-01,1408.13
well-13,2049-10-01,1420.52
well-13,2049-11-01,1418.95
well-13,2049-12-01,1398.06
well-13,2050-01-01,1403.59
well-130,2048-02-01,1019.41
well-130,2048-03-01,1018.26
well-130,2048-04-01,1015.84
well-130,2048-05-01,1021.4
well-130,2048-06-01,1026.79
well-130,2048-07-01,1027.04
well-130,2048-08-01,1029.15
well-130,2048-09-01,1024.23
well-130,2048-10-01,1043.88
well-130,2048-11-01,1039.13
well-130,2048-12-01,1041.83
well-130,2049-01-01,1039.13
well-130,2049-02-01,1034.91
well-130,2049-03-01,1034.69
well-130,2049-04-01,1049.59
well-130,2049-05-01,1046.69
well-130,2049-06-01,1052.84
well-130,2049-07-01,1058.92
well-130,2049-08-01,1058.21
well-130,2049-09-01,1047.93
well-130,2049-10-01,1031.68
well-130,2049-11-01,1053.1
well-130,2049-12-01,1037.89
well-130,2050-01-01,1038.47
well-131,2048-02-01,533.15
well-131,2048-03-01,533.12
well-131,2048-04-01,525.02
well-131,2048-05-01,525.77
well-131,2048-06-01,527.77
well-131,2048-07-01,529.25
well-131,2048-08-01,527.46
well-131,2048-09-01,527.62
well-131,2048-10-01,527.51
well-131,2048-11-01,523.12
well-131,2048-12-01,524.48
well-131,2049-01-01,514.67
well-131,2049-02-01,508.54
well-131,2049-03-01,474.98
well-131,2049-04-01,418.6
well-131,2049-05-01,407.84
well-131,2049-06-01,383.7
well-131,2049-07-01,390.66
well-131,2049-08-01,393.57
well-131,2049-09-01,387.1
well-131,2049-10-01,395.08
well-131,2049-11-01,396.53
well-131,2049-12-01,388.31
well-131,2050-01-01,390.69
well-132,2048-02-01,650.33
well-132,2048-03-01,648.29
well-132,2048-04-01,645.85
well-132,2048-05-01,648.06
well-132,2048-06-01,642.93
well-132,2048-07-01,635.67
well-132,2048-08-01,632.06
well-132,2048-09-01,620.68
well-132,2048-10-01,622.1
well-132,2048-11-01,620.77
well-132,2048-12-01,620.91
well-132,2049-01-01,616.08
well-132,2049-02-01,616.93
well-132,2049-03-01,608.52
well-132,2049-04-01,595.92
well-132,2049-05-01,614.7
well-132,2049-06-01,616.47
well-132,2049-07-01,616.47
well-132,2049-08-01,616.47
well-132,2049-09-01,616.03
well-132,2049-10-01,615.3
well-132,2049-11-01,621.3
well-132,2049-12-01,617.11
well-132,2050-01-01,617.15
well-133,2048-02-01,651.47
well-133,2048-03-01,664.42
well-133,2048-04-01,666.56
well-133,2048-05-01,645.86
well-133,2048-06-01,625.99
well-133,2048-07-01,626.79
well-133,2048-08-01,631.24
well-133,2048-09-01,601.5
well-133,2048-10-01,568.33
well-133,2048-11-01,552.32
well-133,2048-12-01,543.68
well-133,2049-01-01,532.17
well-133,2049-02-01,513.66
well-133,2049-03-01,526.16
well-133,2049-04-01,524.89
well-133,2049-05-01,502.51
well-133,2049-06-01,501.83
well-133,2049-07-01,499.71
well-133,2049-08-01,483.64
well-133,2049-09-01,504.48
well-133,2049-10-01,491.09
well-133,2049-11-01,487.38
well-133,2049-12-01,483.13
well-133,2050-01-01,483.13
well-134,2048-02-01,82.88
well-134,2048-03-01,82.88
well-134,2048-04-01,82.88
well-134,2048-05-01,82.88
well-134,2048-06-01,82.88
well-134,2048-07-01,70.04
well-134,2048-08-01,70.04
well-134,2048-09-01,70.04
well-134,2048-10-01,70.41
well-134,2048-11-01,68.98
well-134,2048-12-01,68.98
well-134,2049-01-01,68.98
well-134,2049-02-01,68.26
well-134,2049-03-01,67.86
well-134,2049-04-01,67.55
well-134,2049-05-01,61.61
well-134,2049-06-01,58.06
well-134,2049-07-01,59.32
well-134,2049-08-01,63.72
well-134,2049-09-01,69.8
well-134,2049-10-01,67.96
well-134,2049-11-01,68.68
well-134,2049-12-01,67.57
well-134,2050-01-01,66.42
well-135,2048-02-01,748.12
well-135,2048-03-01,745.3
well-135,2048-04-01,732.76
well-135,2048-05-01,728.5
well-135,2048-06-01,672.87
well-135,2048-07-01,659.34
well-135,2048-08-01,662.92
well-135,2048-09-01,649.31
well-135,2048-10-01,636.59
well-135,2048-11-01,626.21
well-135,2048-12-01,621.63
well-135,2049-01-01,618.29
well-135,2049-02-01,622.18
well-135,2049-03-01,613.42
well-135,2049-04-01,601.33
well-135,2049-05-01,596.86
well-135,2049-06-01,578.95
well-135,2049-07-01,550.28
well-135,2049-08-01,547.12
well-135,2049-09-01,555.19
well-135,2049-10-01,555.94
well-135,2049-11-01,553.45
well-135,2049-12-01,542.47
well-135,2050-01-01,539.16
well-136,2048-02-01,1431.87
well-136,2048-03-01,1429.37
well-136,2048-04-01,1427.74
well-136,2048-05-01,1426.24
well-136,2048-06-01,1424.24
well-136,2048-07-01,1453.93
well-136,2048-08-01,1433.8
well-136,2048-09-01,1418.84
well-136,2048-10-01,1453.03
well-136,2048-11-01,1459.0
well-136,2048-12-01,1456.17
well-136,2049-01-01,1484.27
well-136,2049-02-01,1506.54
well-136,2049-03-01,1503.36
well-136,2049-04-01,1563.95
well-136,2049-05-01,1557.0
well-136,2049-06-01,1582.74
well-136,2049-07-01,1581.37
well-136,2049-08-01,1583.02
well-136,2049-09-01,1576.09
well-136,2049-10-01,1598.01
well-136,2049-11-01,1588.63
well-136,2049-12-01,1587.62
well-136,2050-01-01,1587.62
well-137,2048-02-01,880.55
well-137,2048-03-01,880.55
well-137,2048-04-01,875.16
well-137,2048-05-01,875.16
well-137,2048-06-01,854.58
well-137,2048-07-01,862.43
well-137,2048-08-01,849.76
well-137,2048-09-01,852.31
well-137,2048-10-01,850.64
well-137,2048-11-01,850.33
well-137,2048-12-01,847.19
well-137,2049-01-01,860.46
well-137,2049-02-01,859.34
well-137,2049-03-01,876.6
well-137,2049-04-01,886.41
well-137,2049-05-01,899.02
well-137,2049-06-01,910.19
well-137,2049-07-01,906.56
well-137,2049-08-01,898.74
well-137,2049-09-01,901.65
well-137,2049-10-01,902.17
well-137,2049-11-01,896.45
well-137,2049-12-01,902.59
well-137,2050-01-01,901.04
well-138,2048-02-01,502.02
well-138,2048-03-01,519.26
well-138,2048-04-01,509.74
well-138,2048-05-01,514.24
well-138,2048-06-01,507.26
well-138,2048-07-01,509.62
well-138,2048-08-01,503.37
well-138,2048-09-01,503.25
well-138,2048-10-01,502.39
well-138,2048-11-01,498.33
well-138,2048-12-01,495.92
well-138,2049-01-01,478.47
well-138,2049-02-01,473.25
well-138,2049-03-01,478.11
well-138,2049-04-01,481.33
well-138,2049-05-01,484.16
well-138,2049-06-01,487.98
well-138,2049-07-01,487.6
well-138,2049-08-01,493.54
well-138,2049-09-01,499.5
well-138,2049-10-01,469.4
well-138,2049-11-01,508.67
well-138,2049-12-01,543.67
well-138,2050-01-01,540.18
well-139,2048-02-01,822.85
well-139,2048-03-01,819.74
well-139,2048-04-01,812.81
well-139,2048-05-01,799.92
well-139,2048-06-01,804.12
well-139,2048-07-01,806.06
well-139,2048-08-01,803.52
well-139,2048-09-01,804.19
well-139,2048-10-01,794.1
well-139,2048-11-01,794.15
well-139,2048-12-01,788.41
well-139,2049-01-01,788.85
well-139,2049-02-01,791.27
well-139,2049-03-01,772.8
well-139,2049-04-01,788.76
well-139,2049-05-01,766.37
well-139,2049-06-01,789.98
well-139,2049-07-01,790.2
well-139,2049-08-01,794.74
well-139,2049-09-01,823.0
well-139,2049-10-01,817.39
well-139,2049-11-01,832.19
well-139,2049-12-01,823.91
well-139,2050-01-01,822.59
well-14,2048-02-01,998.26
well-14,2048-03-01,1000.69
well-14,2048-04-01,995.05
well-14,2048-05-01,1010.08
well-14,2048-06-01,994.01
well-14,2048-07-01,1011.11
well-14,2048-08-01,1016.83
well-14,2048-09-01,1012.61
well-14,2048-10-01,1014.6
well-14,2048-11-01,1012.73
well-14,2048-12-01,1011.44
well-14,2049-01-01,1028.66
well-14,2049-02-01,1010.2
well-14,2049-03-01,1011.41
well-14,2049-04-01,1023.79
well-14,2049-05-01,1029.07
well-14,2049-06-01,1032.83
well-14,2049-07-01,1030.0
well-14,2049-08-01,1033.2
well-14,2049-09-01,1037.15
well-14,2049-10-01,1034.85
well-14,2049-11-01,1043.41
well-14,2049-12-01,1041.66
well-14,2050-01-01,1042.6
well-140,2048-02-01,783.85
well-140,2048-03-01,790.29
well-140,2048-04-01,795.49
well-140,2048-05-01,795.49
well-140,2048-06-01,797.32
well-140,2048-07-01,799.66
well-140,2048-08-01,813.6
well-140,2048-09-01,827.51
well-140,2048-10-01,818.07
well-140,2048-11-01,822.05
well-140,2048-12-01,830.04
well-140,2049-01-01,845.5
well-140,2049-02-01,862.19
well-140,2049-03-01,860.95
well-140,2049-04-01,865.89
well-140,2049-05-01,872.34
well-140,2049-06-01,877.84
well-140,2049-07-01,875.21
well-140,2049-08-01,875.53
well-140,2049-09-01,874.35
well-140,2049-10-01,876.26
well-140,2049-11-01,874.93
well-140,2049-12-01,886.56
well-140,2050-01-01,886.2
well-141,2048-02-01,1335.87
well-141,2048-03-01,1334.66
well-141,2048-04-01,1328.63
well-141,2048-05-01,1327.37
well-141,2048-06-01,1324.07
well-141,2048-07-01,1331.09
well-141,2048-08-01,1334.7
well-141,2048-09-01,1339.88
well-141,2048-10-01,1322.18
well-141,2048-11-01,1324.49
well-141,2048-12-01,1321.58
well-141,2049-01-01,1317.14
well-141,2049-02-01,1322.26
well-141,2049-03-01,1396.53
well-141,2049-04-01,1427.03
well-141,2049-05-01,1443.93
well-141,2049-06-01,1448.12
well-141,2049-07-01,1426.9
well-141,2049-08-01,1428.07
well-141,2049-09-01,1433.74
well-141,2049-10-01,1455.92
well-141,2049-11-01,1435.03
well-141,2049-12-01,1452.11
well-141,2050-01-01,1453.05
well-142,2048-02-01,839.93
well-142,2048-03-01,858.92
well-142,2048-04-01,858.14
well-142,2048-05-01,863.03
well-142,2048-06-01,858.83
well-142,2048-07-01,851.22
well-142,2048-08-01,854.95
well-142,2048-09-01,854.68
well-142,2048-10-01,852.91
well-142,2048-11-01,852.2
well-142,2048-12-01,834.94
well-142,2049-01-01,830.2
well-142,2049-02-01,827.54
well-142,2049-03-01,804.51
well-142,2049-04-01,827.35
well-142,2049-05-01,831.16
well-142,2049-06-01,831.26
well-142,2049-07-01,845.57
well-142,2049-08-01,830.79
well-142,2049-09-01,845.18
well-142,2049-10-01,846.71
well-142,2049-11-01,860.53
well-142,2049-12-01,848.13
well-142,2050-01-01,846.46
well-143,2048-02-01,614.08
well-143,2048-03-01,620.87
well-143,2048-04-01,619.93
well-143,2048-05-01,623.48
well-143,2048-06-01,616.71
well-143,2048-07-01,614.66
well-143,2048-08-01,605.69
well-143,2048-09-01,610.38
well-143,2048-10-01,614.91
well-143,2048-11-01,622.07
well-143,2048-12-01,631.68
well-143,2049-01-01,634.72
well-143,2049-02-01,635.26
well-143,2049-03-01,646.74
well-143,2049-04-01,652.11
well-143,2049-05-01,639.06
well-143,2049-06-01,637.3
well-143,2049-07-01,642.72
well-143,2049-08-01,637.64
well-143,2049-09-01,642.72
well-143,2049-10-01,640.36
well-143,2049-11-01,636.31
well-143,2049-12-01,611.32
well-143,2050-01-01,606.34
well-144,2048-02-01,483.74
well-144,2048-03-01,495.58
well-144,2048-04-01,493.48
well-144,2048-05-01,499.96
well-144,2048-06-01,503.96
well-144,2048-07-01,497.55
well-144,2048-08-01,492.0
well-144,2048-09-01,492.48
well-144,2048-10-01,505.61
well-144,2048-11-01,512.84
well-144,2048-12-01,511.87
well-144,2049-01-01,513.04
well-144,2049-02-01,512.85
well-144,2049-03-01,513.35
well-144,2049-04-01,514.58
well-144,2049-05-01,509.56
well-144,2049-06-01,517.23
well-144,2049-07-01,512.01
well-144,2049-08-01,516.61
well-144,2049-09-01,535.22
well-144,2049-10-01,559.66
well-144,2049-11-01,564.69
well-144,2049-12-01,567.02
well-144,2050-01-01,567.8
well-145,2048-02-01,385.81
well-145,2048-03-01,387.61
well-145,2048-04-01,388.0
well-145,2048-05-01,382.4
well-145,2048-06-01,386.61
well-145,2048-07-01,385.37
well-145,2048-08-01,380.72
well-145,2048-09-01,380.58
well-145,2048-10-01,383.29
well-145,2048-11-01,387.01
well-145,2048-12-01,387.7
well-145,2049-01-01,384.62
well-145,2049-02-01,385.68
well-145,2049-03-01,387.46
well-145,2049-04-01,388.16
well-145,2049-05-01,387.58
well-145,2049-06-01,387.55
well-145,2049-07-01,393.83
well-145,2049-08-01,393.04
well-145,2049-09-01,393.83
well-145,2049-10-01,394.54
well-145,2049-11-01,397.69
well-145,2049-12-01,394.47
well-145,2050-01-01,393.41
well-146,2048-02-01,572.81
well-146,2048-03-01,569.98
well-146,2048-04-01,566.02
well-146,2048-05-01,563.9
well-146,2048-06-01,554.21
well-146,2048-07-01,551.05
well-146,2048-08-01,540.19
well-146,2048-09-01,535.12
well-146,2048-10-01,542.32
well-146,2048-11-01,537.44
well-146,2048-12-01,555.23
well-146,2049-01-01,551.92
well-146,2049-02-01,541.83
well-146,2049-03-01,547.68
well-146,2049-04-01,538.97
well-146,2049-05-01,522.27
well-146,2049-06-01,528.06
well-146,2049-07-01,513.51
well-146,2049-08-01,521.53
well-146,2049-09-01,522.23
well-146,2049-10-01,552.04
well-146,2049-11-01,527.13
well-146,2049-12-01,514.64
well-146,2050-01-01,516.3
well-147,2048-02-01,1223.97
well-147,2048-03-01,1218.34
well-147,2048-04-01,1215.35
well-147,2048-05-01,1217.37
well-147,2048-06-01,1219.66
well-147,2048-07-01,1217.37
well-147,2048-08-01,1218.04
well-147,2048-09-01,1216.89
well-147,2048-10-01,1210.06
well-147,2048-11-01,1210.66
well-147,2048-12-01,1210.65
well-147,2049-01-01,1228.68
well-147,2049-02-01,1230.52
well-147,2049-03-01,1230.42
well-147,2049-04-01,1231.14
well-147,2049-05-01,1242.96
well-147,2049-06-01,1246.82
well-147,2049-07-01,1247.45
well-147,2049-08-01,1209.0
well-147,2049-09-01,1248.92
well-147,2049-10-01,1254.98
well-147,2049-11-01,1273.13
well-147,2049-12-01,1283.55
well-147,2050-01-01,1282.95
well-148,2048-02-01,1181.16
well-148,2048-03-01,1182.01
well-148,2048-04-01,1181.69
well-148,2048-05-01,1185.61
well-148,2048-06-01,1186.68
well-148,2048-07-01,1184.59
well-148,2048-08-01,1183.44
well-148,2048-09-01,1183.43
well-148,2048-10-01,1175.83
well-148,2048-11-01,1178.75
well-148,2048-12-01,1191.33
well-148,2049-01-01,1186.13
well-148,2049-02-01,1200.99
well-148,2049-03-01,1191.9
well-148,2049-04-01,1200.99
well-148,2049-05-01,1207.75
well-148,2049-06-01,1207.75
well-148,2049-07-01,1208.48
well-148,2049-08-01,1213.19
well-148,2049-09-01,1200.94
well-148,2049-10-01,1222.3
well-148,2049-11-01,1207.02
well-148,2049-12-01,1209.18
well-148,2050-01-01,1209.18
well-149,2048-02-01,278.23
well-149,2048-03-01,275.74
well-149,2048-04-01,277.92
well-149,2048-05-01,277.58
well-149,2048-06-01,284.31
well-149,2048-07-01,284.31
well-149,2048-08-01,284.82
well-149,2048-09-01,290.67
well-149,2048-10-01,293.53
well-149,2048-11-01,291.22
well-149,2048-12-01,300.94
well-149,2049-01-01,299.71
well-149,2049-02-01,304.83
well-149,2049-03-01,304.36
well-149,2049-04-01,305.49
well-149,2049-05-01,310.14
well-149,2049-06-01,310.14
well-149,2049-07-01,309.22
well-149,2049-08-01,305.15
well-149,2049-09-01,304.08
well-149,2049-10-01,304.79
well-149,2049-11-01,304.7
well-149,2049-12-01,300.98
well-149,2050-01-01,299.8
well-15,2048-02-01,800.69
well-15,2048-03-01,800.69
well-15,2048-04-01,800.49
well-15,2048-05-01,811.31
well-15,2048-06-01,810.31
well-15,2048-07-01,813.71
well-15,2048-08-01,821.12
well-15,2048-09-01,822.78
well-15,2048-10-01,822.46
well-15,2048-11-01,809.84
well-15,2048-12-01,821.34
well-15,2049-01-01,825.12
well-15,2049-02-01,846.21
well-15,2049-03-01,811.76
well-15,2049-04-01,823.96
well-15,2049-05-01,820.09
well-15,2049-06-01,822.31
well-15,2049-07-01,856.43
well-15,2049-08-01,848.66
well-15,2049-09-01,882.37
well-15,2049-10-01,916.93
well-15,2049-11-01,910.64
well-15,2049-12-01,933.73
well-15,2050-01-01,930.76
well-150,2048-02-01,693.04
well-150,2048-03-01,710.28
well-150,2048-04-01,716.43
well-150,2048-05-01,725.28
well-150,2048-06-01,733.32
well-150,2048-07-01,733.46
well-150,2048-08-01,732.54
well-150,2048-09-01,745.69
well-150,2048-10-01,746.05
well-150,2048-11-01,748.82
well-150,2048-12-01,755.58
well-150,2049-01-01,756.98
well-150,2049-02-01,762.85
well-150,2049-03-01,770.58
well-150,2049-04-01,789.38
well-150,2049-05-01,781.07
well-150,2049-06-01,805.15
well-150,2049-07-01,861.03
well-150,2049-08-01,869.3
well-150,2049-09-01,880.45
well-150,2049-10-01,893.3
well-150,2049-11-01,893.02
